"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.992433240E0,-9.026140213E0,-7.730877399E0,-1.673547029E0
4.002443086E0,-8.793902397E0,-7.400477409E0,-1.477222443E0
4.012452932E0,-8.834604263E0,-7.331045628E0,-1.357512355E0
4.022462702E0,-9.050082207E0,-7.486668587E0,-1.127668977E0
4.032441855E0,-8.906430244E0,-7.623138428E0,-9.600749016E-1
4.042451702E0,-8.762778282E0,-8.013393402E0,-1.022324085E0
4.052461471E0,-9.052476883E0,-8.966285706E0,-1.546654344E0
4.062440625E0,-9.258378029E0,-9.713275909E0,-1.836352706E0
4.072450471E0,-8.813055992E0,-1.013704967E1,-1.759738207E0
4.082460240E0,-8.073247910E0,-1.014183807E1,-1.491587639E0
4.092439394E0,-7.467514992E0,-9.957485199E0,-1.259350061E0
4.102449240E0,-6.710947514E0,-9.478644371E0,-1.151610970E0
4.112459009E0,-6.062118530E0,-8.784325600E0,-1.144428372E0
4.122438163E0,-5.592854977E0,-7.922413349E0,-1.405396342E0
4.132448010E0,-5.475539207E0,-7.347805023E0,-1.829170108E0
4.142457779E0,-5.231330872E0,-6.787561893E0,-2.054224968E0
4.152437163E0,-5.102043629E0,-6.347028732E0,-2.111685991E0
4.162446779E0,-5.238513470E0,-6.069301128E0,-1.980004787E0
4.172456548E0,-5.094861031E0,-5.712565422E0,-1.860294700E0
4.182435933E0,-5.001487255E0,-5.638344765E0,-1.833958507E0
4.192445548E0,-5.114014626E0,-5.623979568E0,-1.991975784E0
4.202455394E0,-5.461174011E0,-5.580883980E0,-1.984793186E0
4.212434702E0,-5.846640587E0,-5.612008572E0,-1.948880196E0
4.222444317E0,-6.514622688E0,-5.834669590E0,-1.778891921E0
4.232454087E0,-6.871358871E0,-6.088454723E0,-1.513135433E0
4.242433241E0,-7.249642849E0,-6.428431511E0,-1.264138460E0
4.252443087E0,-7.718906403E0,-6.794744492E0,-9.959878922E-1
4.262452933E0,-7.855375767E0,-7.098807812E0,-9.169792533E-1
4.272462702E0,-7.682993412E0,-7.501033783E0,-8.212111592E-1
4.282441856E0,-7.237671852E0,-7.872135162E0,-8.164227605E-1
4.292451702E0,-6.651092529E0,-8.293514252E0,-8.427590132E-1
4.302461471E0,-6.241683960E0,-8.798690796E0,-7.829039693E-1
4.312440625E0,-5.640739441E0,-9.172186852E0,-7.206547260E-1
4.322450472E0,-5.181052685E0,-9.421183586E0,-6.177040339E-1
4.332460241E0,-4.867412090E0,-9.694122314E0,-6.224924326E-1
4.342439395E0,-4.613626480E0,-9.902418137E0,-8.140285611E-1
4.352449241E0,-4.582501888E0,-1.005325317E1,-1.063025594E0
4.362459010E0,-4.735731125E0,-1.031422138E1,-1.230619669E0
4.372438164E0,-4.728548527E0,-1.066616821E1,-1.472434044E0
4.382448010E0,-4.707000732E0,-1.092953110E1,-1.575384736E0
4.392457779E0,-4.481945515E0,-1.111388397E1,-1.436521053E0
4.402437164E0,-3.950432777E0,-1.105881786E1,-1.098938584E0
4.412446779E0,-3.521870613E0,-1.092953110E1,-6.536170840E-1
4.422456549E0,-2.904166698E0,-1.068292809E1,-5.027823523E-2
4.432435703E0,-2.221819162E0,-1.014183807E1,5.650315881E-1
4.442445549E0,-1.668758631E0,-9.528923035E0,1.175553083E0
4.452455395E0,-1.570596337E0,-8.872911453E0,1.826775908E0
4.462434703E0,-2.461239338E0,-8.470685959E0,2.229001760E0
4.472444318E0,-4.084507942E0,-8.358158112E0,2.152387381E0
4.482454164E0,-5.781997204E0,-8.377311707E0,1.716642618E0
4.492433241E0,-7.208941460E0,-8.504204750E0,1.113303781E0
4.502443087E0,-8.769960403E0,-8.623914719E0,4.141969085E-1
4.512452934E0,-1.028549004E1,-8.774748802E0,-5.147533417E-1
4.522462703E0,-1.107557678E1,-8.789113998E0,-1.446097851E0
4.532441857E0,-1.126232433E1,-8.683769226E0,-2.494758129E0
4.542451703E0,-1.065180302E1,-8.461109161E0,-3.639186621E0
4.552461472E0,-9.519346237E0,-8.003816605E0,-4.558559895E0
4.562440626E0,-8.054094315E0,-7.539340973E0,-5.305551052E0
4.572450472E0,-6.845022678E0,-7.060500622E0,-5.635950565E0
4.582460241E0,-5.956773758E0,-6.409277916E0,-5.542576790E0
4.592439395E0,-5.427655220E0,-5.724536419E0,-5.255272865E0
4.602449241E0,-5.267243862E0,-5.142745018E0,-4.893748283E0
4.612459011E0,-5.406107426E0,-4.764461517E0,-4.620809078E0
4.622438165E0,-5.662287235E0,-4.501099110E0,-4.441244125E0
4.632448011E0,-6.167463779E0,-4.266467571E0,-4.240131378E0
4.642457780E0,-6.861782074E0,-4.129997730E0,-4.089296341E0
4.652437165E0,-7.632715225E0,-4.115632534E0,-4.062960148E0
4.662446780E0,-8.271966934E0,-4.225766182E0,-4.050989151E0
4.672456626E0,-8.803479195E0,-4.393360138E0,-4.043806553E0
4.682435703E0,-9.112331390E0,-4.723760128E0,-3.971980572E0
4.692445549E0,-9.184157372E0,-5.166687489E0,-3.806780815E0
4.702455395E0,-9.402029991E0,-5.628767967E0,-3.514688015E0
4.712434703E0,-9.670180321E0,-6.200982571E0,-3.342305660E0
4.722444319E0,-9.485827446E0,-6.545747280E0,-3.148375273E0
4.732454165E0,-9.143456459E0,-6.385335922E0,-2.614468336E0
4.742433242E0,-9.105149269E0,-6.023811340E0,-2.063801765E0
4.752443088E0,-9.545681953E0,-5.657498837E0,-1.582567334E0
4.762452857E0,-1.040759468E1,-5.307945251E0,-1.338358760E0
4.772462703E0,-1.153047562E1,-4.982333660E0,-1.482010841E0
4.782441857E0,-1.218888092E1,-4.711789131E0,-1.635239720E0
4.792451703E0,-1.259589481E1,-4.496310711E0,-1.810016513E0
4.802461473E0,-1.311064816E1,-4.402936935E0,-2.157175779E0
4.812440627E0,-1.354639339E1,-4.407725334E0,-2.655169725E0
4.822450473E0,-1.398453236E1,-4.434061527E0,-3.043030262E0
4.832460242E0,-1.450407410E1,-4.611232281E0,-3.296815634E0
4.842439396E0,-1.502600956E1,-5.011064053E0,-3.459621429E0
4.852449242E0,-1.578018379E1,-5.465962410E0,-3.701435804E0
4.862459011E0,-1.583285618E1,-6.162675381E0,-4.338293552E0
4.872438165E0,-1.594777775E1,-7.026981831E0,-4.793191910E0
4.882448011E0,-1.567962646E1,-7.469909191E0,-4.867412090E0
4.892457781E0,-1.491587639E1,-7.369352818E0,-4.618414879E0
4.902436934E0,-1.427183628E1,-7.398083210E0,-4.019864559E0
4.912446781E0,-1.363018990E1,-7.431602001E0,-3.251325846E0
4.922456627E0,-1.282573891E1,-7.321468830E0,-2.470816135E0
4.932435935E0,-1.239478207E1,-7.230489254E0,-1.944091797E0
4.942445550E0,-1.197100830E1,-7.393294811E0,-1.656787634E0
4.952455396E0,-1.162863731E1,-7.644686222E0,-1.345541358E0
4.962434473E0,-1.120486355E1,-7.951143742E0,-8.954314590E-1
4.972444319E0,-1.079306126E1,-8.276755333E0,-3.663128614E-1
4.982454165E0,-1.044111347E1,-8.480262756E0,1.915361285E-1
4.992433242E0,-1.002691650E1,-8.659827232E0,8.858546019E-1
5.002443089E0,-9.765948296E0,-8.868123055E0,1.316810966E0
5.012452858E0,-9.818621635E0,-9.296685219E0,1.429338455E0
5.022462704E0,-9.969455719E0,-9.809044838E0,1.381454349E0
5.032441858E0,-9.785101891E0,-1.019211674E1,1.405396342E0
5.042451704E0,-9.299078941E0,-1.031661510E1,1.510741234E0
5.052461473E0,-8.547300339E0,-1.003649330E1,1.766920805E0
5.062440627E0,-7.661445618E0,-9.471462250E0,1.982398987E0
5.072450473E0,-7.041347027E0,-8.923190117E0,1.924938202E0
5.082460243E0,-6.306327343E0,-8.413225174E0,1.563413739E0
5.092439396E0,-5.616796970E0,-7.920019150E0,8.044517636E-1
5.102449243E0,-5.269638062E0,-7.726089001E0,-5.027823523E-2
5.112459012E0,-4.757278919E0,-7.395689011E0,-4.836287498E-1
5.122438166E0,-4.371812344E0,-6.979097843E0,-2.537853718E-1
5.132448012E0,-4.304774761E0,-7.108384609E0,2.250549644E-1
5.142457781E0,-3.782838583E0,-6.691793919E0,6.607996821E-1
5.152437166E0,-3.763684988E0,-5.995080948E0,-4.644751251E-1
5.162446781E0,-4.745307922E0,-6.471527100E0,-1.582567334E0
5.172456550E0,-4.153939724E0,-6.136339188E0,-1.637633920E0
5.182435935E0,-4.304774761E0,-5.561730385E0,-2.377442360E0
5.192445551E0,-4.443638325E0,-5.710171223E0,-3.088520288E0
5.202455397E0,-4.469974518E0,-5.753266811E0,-3.679888010E0
5.212434474E0,-4.503493309E0,-5.841852188E0,-3.921702385E0
5.222444320E0,-4.592078686E0,-5.961562157E0,-3.909731388E0
5.232454166E0,-4.821922302E0,-6.153098583E0,-3.670311213E0
5.242433243E0,-4.905719280E0,-6.186617374E0,-3.292027235E0
5.252443089E0,-4.556165695E0,-6.090848923E0,-2.932897091E0
5.262452935E0,-4.247313976E0,-6.009446144E0,-2.583343744E0
5.272462705E0,-4.268861771E0,-6.117185116E0,-2.387019157E0
5.282441858E0,-4.314351559E0,-6.299144745E0,-2.142810583E0
5.292451705E0,-4.496310711E0,-6.593631268E0,-1.912967205E0
5.302461474E0,-5.003881454E0,-7.132327080E0,-1.958456993E0
5.312440628E0,-5.612008572E0,-7.781155586E0,-2.128445387E0
5.322450474E0,-6.172252178E0,-8.319850922E0,-2.171540976E0
5.332460243E0,-6.320692539E0,-8.415618896E0,-2.003946781E0
5.342439397E0,-6.315904140E0,-8.291120529E0,-1.833958507E0
5.352449243E0,-6.531382084E0,-8.743624687E0,-1.965639591E0
5.362459012E0,-6.234501362E0,-9.074024200E0,-1.886630893E0
5.372438166E0,-5.418078423E0,-8.856152534E0,-1.295263171E0
5.382448012E0,-4.675876141E0,-8.346187592E0,-5.578489900E-1
5.392457782E0,-4.252102375E0,-7.874529362E0,8.379705995E-2
5.402436936E0,-4.254496574E0,-7.503427982E0,4.932055473E-1
5.412446782E0,-4.505887508E0,-7.254431248E0,5.291185975E-1
5.422456628E0,-5.018246651E0,-7.275979042E0,1.508347094E-1
5.432435705E0,-6.052541733E0,-7.819462776E0,-8.092401624E-1
5.442852692E0,-6.801927090E0,-8.540117264E0,-1.754949808E0
5.452862538E0,-7.259219646E0,-8.968679428E0,-2.391807556E0
5.462841846E0,-7.556100368E0,-9.131484985E0,-2.774879694E0
5.472851461E0,-7.989450932E0,-9.133879662E0,-3.026270866E0
5.482861231E0,-8.597578049E0,-9.035717010E0,-3.311181068E0
5.492840385E0,-9.421183586E0,-9.002198219E0,-3.450044632E0
5.502850231E0,-1.050575733E1,-9.167398453E0,-3.675099611E0
5.512860077E0,-1.111867237E1,-9.236829758E0,-3.983951569E0
5.522869846E0,-1.164779091E1,-8.939949036E0,-4.254496574E0
5.532849000E0,-1.155202293E1,-8.305485725E0,-4.556165695E0
5.542858846E0,-1.065419769E1,-7.465120792E0,-4.716577530E0
5.552868615E0,-9.196128845E0,-6.708553314E0,-4.781220913E0
5.562847769E0,-7.728483200E0,-5.990292549E0,-4.704606533E0
5.572857615E0,-6.476315498E0,-5.329493046E0,-4.596867085E0
5.582867385E0,-5.781997204E0,-4.802768707E0,-4.501099110E0
5.592846539E0,-5.597643375E0,-4.383783340E0,-4.323928356E0
5.602856385E0,-6.047753334E0,-4.144362926E0,-4.161122322E0
5.612866154E0,-6.617573261E0,-4.022258759E0,-3.912125587E0
5.622845308E0,-7.184999466E0,-3.895366192E0,-3.490746021E0
5.632855154E0,-7.599195957E0,-3.840299606E0,-3.208230257E0
5.642864923E0,-8.942343712E0,-4.019864559E0,-2.825158119E0
5.652844308E0,-8.180987358E0,-4.242525578E0,-2.758120298E0
5.662853923E0,-7.275979042E0,-4.814739704E0,-2.920926094E0
5.672863693E0,-6.991068840E0,-5.609614372E0,-3.203441858E0
5.682842847E0,-7.110779285E0,-6.229712963E0,-2.964021683E0
5.692852693E0,-7.170634270E0,-6.524199486E0,-2.430114746E0
5.702862539E0,-7.149086475E0,-6.440402508E0,-1.860294700E0
5.712841847E0,-7.275979042E0,-6.268020153E0,-1.424550056E0
5.722851462E0,-7.319074631E0,-6.351817131E0,-1.577778935E0
5.732861231E0,-7.199364662E0,-6.241683960E0,-1.656787634E0
5.742840385E0,-7.400477409E0,-6.136339188E0,-1.561019540E0
5.752850231E0,-7.896077156E0,-6.148310184E0,-1.086967587E0
5.762860077E0,-8.590395927E0,-6.081272125E0,-8.427590132E-1
5.772869847E0,-9.421183586E0,-6.066906929E0,-9.911994934E-1
5.782849001E0,-1.021127033E1,-6.023811340E0,-1.424550056E0
5.792858847E0,-1.096304989E1,-5.760449409E0,-2.042253971E0
5.802868616E0,-1.202368069E1,-5.628767967E0,-2.767697096E0
5.812847770E0,-1.324951267E1,-5.413290024E0,-3.337517262E0
5.822857616E0,-1.492784786E1,-5.154716492E0,-3.861847401E0
5.832867385E0,-1.688391113E1,-5.035006046E0,-4.520252705E0
5.842846539E0,-1.867477417E1,-5.190629482E0,-5.284003258E0
5.852856385E0,-1.980483627E1,-5.319916248E0,-5.944802761E0
5.862866155E0,-2.039859772E1,-5.339069843E0,-6.610390663E0
5.872845309E0,-2.008735275E1,-5.197812080E0,-6.648698330E0
5.882855155E0,-1.891419411E1,-5.130774021E0,-6.246472359E0
5.892864924E0,-1.744894218E1,-5.427655220E0,-5.772420406E0
5.902844309E0,-1.554076290E1,-6.119579315E0,-4.991910458E0
5.912853924E0,-1.323993587E1,-6.691793919E0,-4.161122322E0
5.922863770E0,-1.132936287E1,-6.969521046E0,-3.490746021E0
5.932843078E0,-1.046026707E1,-7.256825447E0,-3.215412855E0
5.942852693E0,-1.025436592E1,-7.642292023E0,-2.985569477E0
5.952862463E0,-1.000536919E1,-7.841010571E0,-2.667140722E0
5.962841847E0,-1.000297451E1,-8.039729118E0,-2.600103140E0
5.972851463E0,-1.010353088E1,-8.370129585E0,-2.499546528E0
5.982861309E0,-1.004128170E1,-8.920795441E0,-2.353500366E0
5.992840386E0,-1.001973438E1,-9.658209801E0,-2.384624958E0
6.002850232E0,-9.904812813E0,-1.032379818E1,-2.358288765E0
6.012860078E0,-9.732429504E0,-1.068532181E1,-2.166752577E0
6.022869847E0,-9.378087997E0,-1.061589050E1,-1.912967205E0
6.032849001E0,-9.030928612E0,-1.031182671E1,-1.680729628E0
6.042858847E0,-8.494627953E0,-9.998186111E0,-1.561019540E0
6.052868617E0,-7.218518257E0,-9.507374763E0,-1.182735682E0
6.062847771E0,-5.896918774E0,-8.920795441E0,-1.012747288E0
6.072857617E0,-5.073313236E0,-8.295908928E0,-1.036689281E0
6.082867386E0,-4.278438568E0,-7.651868820E0,-7.757213712E-1
6.092846540E0,-3.746925592E0,-7.187393665E0,-7.685387731E-1
6.102856386E0,-3.545812607E0,-7.015010834E0,-1.101332784E0
6.112866155E0,-2.995146275E0,-6.777985096E0,-1.546654344E0
6.122845309E0,-2.607285738E0,-6.244078159E0,-2.272097349E0
6.132855155E0,-2.794033289E0,-6.181828976E0,-3.459621429E0
6.142864925E0,-3.040636063E0,-6.227318764E0,-4.197035789E0
6.152844078E0,-2.875436306E0,-5.827486992E0,-4.331110954E0
6.162853925E0,-3.026270866E0,-5.659893036E0,-4.357447147E0
6.172863771E0,-3.574543238E0,-5.889736176E0,-4.268861771E0
6.182843078E0,-4.041412354E0,-6.007051945E0,-4.314351559E0
6.192852694E0,-4.417302132E0,-6.133944988E0,-4.484339714E0
6.202862463E0,-5.195417881E0,-6.392518520E0,-4.613626480E0
6.212841848E0,-6.167463779E0,-6.775590897E0,-4.836287498E0
6.222851463E0,-6.258443356E0,-6.967126846E0,-4.592078686E0
6.232861309E0,-5.892130375E0,-7.187393665E0,-3.730166197E0
6.242840386E0,-5.784391403E0,-7.510610580E0,-2.932897091E0
6.252850232E0,-5.705382824E0,-7.984662533E0,-2.444479942E0
6.262860002E0,-5.547365189E0,-8.420407295E0,-2.003946781E0
6.272869848E0,-5.774814606E0,-8.791508675E0,-1.613691926E0
6.282849002E0,-6.337451935E0,-9.253589630E0,-1.280897856E0
6.292858848E0,-6.797138691E0,-9.691728592E0,-1.096544385E0
6.302868617E0,-6.974309444E0,-9.995792389E0,-1.142034173E0
6.312847771E0,-6.770802498E0,-1.020887566E1,-1.496376038E0
6.322857617E0,-5.992686749E0,-1.011310768E1,-1.616086125E0
6.332867387E0,-5.382165432E0,-1.002691650E1,-1.613691926E0
6.342846540E0,-4.972756863E0,-1.006761837E1,-1.491587639E0
6.352856387E0,-4.390965939E0,-1.010353088E1,-1.395819545E0
6.362866156E0,-3.330334663E0,-9.792284966E0,-1.436521053E0
6.372845310E0,-2.142810583E0,-9.234436035E0,-1.513135433E0
6.382855156E0,-1.690306425E0,-8.722076416E0,-1.323993564E0
6.392864925E0,-1.963245392E0,-8.465897560E0,-1.120486379E0
6.402844079E0,-2.904166698E0,-8.494627953E0,-1.316810966E0
6.412853925E0,-4.199429989E0,-8.544905663E0,-1.924938202E0
6.422863771E0,-5.820304394E0,-8.532935143E0,-2.863465309E0
6.432843079E0,-7.414842606E0,-8.573636055E0,-4.062960148E0
6.442852694E0,-8.894459724E0,-8.863334656E0,-5.640739441E0
6.452862541E0,-9.703699112E0,-9.095572472E0,-6.921637058E0
6.462841618E0,-9.627084732E0,-9.167398453E0,-7.718906403E0
6.472851464E0,-8.834604263E0,-9.023746490E0,-8.161833763E0
6.482861310E0,-7.709329605E0,-8.777143478E0,-7.967903137E0
6.492840387E0,-6.560112476E0,-8.456320763E0,-7.402871609E0
6.502850233E0,-5.403713226E0,-7.929595947E0,-6.526593685E0
6.512860079E0,-4.589684486E0,-7.108384609E0,-5.513846397E0
6.522869849E0,-4.331110954E0,-6.373364925E0,-4.862623692E0
6.532849002E0,-4.247313976E0,-5.817910194E0,-4.608838081E0
6.542858849E0,-4.230554581E0,-5.408501625E0,-4.776432514E0
6.552868618E0,-4.738125324E0,-5.121197224E0,-5.080495834E0
6.562847772E0,-5.726930618E0,-4.999093056E0,-5.336675644E0
6.572857618E0,-6.713341713E0,-4.833893299E0,-5.604825974E0
6.582867387E0,-7.685387611E0,-4.716577530E0,-5.853823185E0
6.592846541E0,-8.322244644E0,-4.776432514E0,-6.054935932E0
6.602856387E0,-8.951920509E0,-4.982333660E0,-6.153098583E0
6.612866156E0,-9.227252960E0,-5.243301868E0,-5.990292549E0
6.622845310E0,-9.282320023E0,-5.499481201E0,-5.578489780E0
6.632855156E0,-9.327810287E0,-5.894524574E0,-5.181052685E0
6.642864926E0,-9.174580574E0,-6.311115742E0,-4.860229492E0
6.652844080E0,-8.791508675E0,-6.497863293E0,-4.453215122E0
6.662853926E0,-8.250418663E0,-6.584054470E0,-4.022258759E0
6.672863695E0,-8.058882713E0,-6.667851925E0,-3.730166197E0
6.682843080E0,-8.243236542E0,-6.775590897E0,-3.699041605E0
6.692852695E0,-8.750806808E0,-6.864176273E0,-3.672705412E0
6.702862541E0,-9.466673851E0,-6.919242859E0,-3.648763418E0
6.712841618E0,-1.008437729E1,-6.890512466E0,-3.550601006E0
6.722851464E0,-1.043632507E1,-6.667851925E0,-3.399766445E0
6.732861234E0,-1.113782597E1,-6.246472359E0,-3.275267839E0
6.742840388E0,-1.195424938E1,-5.937620163E0,-3.325546265E0
6.752850234E0,-1.280658531E1,-5.688623428E0,-3.600879431E0
6.762860080E0,-1.355118179E1,-5.554547787E0,-3.962403774E0
6.772869849E0,-1.395101357E1,-5.087678432E0,-4.390965939E0
6.782849003E0,-1.473152351E1,-4.635174274E0,-5.049371243E0
6.792858849E0,-1.555512810E1,-4.484339714E0,-5.762843609E0
6.802868618E0,-1.583524990E1,-4.067748547E0,-6.421248913E0
6.812847772E0,-1.564371395E1,-3.552995205E0,-6.936002254E0
6.822857618E0,-1.530373764E1,-3.224989653E0,-7.350199223E0
6.832867388E0,-1.481292629E1,-3.337517262E0,-7.649474621E0
6.842846542E0,-1.403481007E1,-3.581725836E0,-7.469909191E0
6.852856388E0,-1.307234097E1,-3.842693806E0,-6.868964672E0
6.862866157E0,-1.240914726E1,-4.113238335E0,-6.215347767E0
6.872845311E0,-1.231816769E1,-4.474762917E0,-5.422866821E0
6.882855157E0,-1.246660805E1,-4.807557106E0,-4.967968464E0
6.892864926E0,-1.264377880E1,-5.130774021E0,-4.704606533E0
6.902844311E0,-1.291432381E1,-5.480327606E0,-4.695029736E0
6.912853926E0,-1.307473564E1,-6.083666325E0,-4.577713490E0
6.922863696E0,-1.257913589E1,-6.643909931E0,-3.979163170E0
6.932842850E0,-1.242590714E1,-7.223306656E0,-3.471592426E0
6.942852696E0,-1.278743172E1,-8.281543732E0,-3.189076662E0
6.952862542E0,-1.277067184E1,-9.102754593E0,-2.992752075E0
6.962841850E0,-1.261265469E1,-9.636661530E0,-2.643198729E0
6.972851465E0,-1.216015053E1,-9.756371498E0,-2.308010340E0
6.982861234E0,-1.148738003E1,-9.591172218E0,-1.941697598E0
6.992840388E0,-1.080982113E1,-9.380482674E0,-1.651999116E0
7.002850234E0,-1.011071396E1,-9.109937668E0,-1.532289028E0
7.012860004E0,-9.708487511E0,-8.851364136E0,-1.556231141E0
7.022869850E0,-9.220070839E0,-8.623914719E0,-1.592144132E0
7.032849004E0,-8.899248123E0,-8.549694061E0,-1.661576033E0
7.042858850E0,-8.552088737E0,-8.681375504E0,-1.788468719E0
7.052868619E0,-8.176198959E0,-9.045293808E0,-1.764526606E0
7.062847773E0,-7.400477409E0,-9.193734169E0,-1.438915253E0
7.072857619E0,-6.629544735E0,-9.246406555E0,-1.060631394E0
7.082867388E0,-6.143521786E0,-9.409213066E0,-9.481038451E-1
7.092846542E0,-5.705382824E0,-9.595960617E0,-7.541735172E-1
7.102856388E0,-5.159504890E0,-9.545681953E0,-5.386953950E-1
7.112866158E0,-4.606443882E0,-9.366117477E0,-4.141969085E-1
7.122845311E0,-3.950432777E0,-9.148244858E0,-5.865794420E-1
7.132855158E0,-3.337517262E0,-8.949525833E0,-1.302445769E0
7.142864927E0,-2.928108692E0,-8.705317497E0,-2.118868589E0
7.152844312E0,-2.521094322E0,-8.439560890E0,-2.494758129E0
7.162853927E0,-2.037465572E0,-8.027758598E0,-2.978386879E0
7.172863696E0,-1.757344007E0,-7.675810814E0,-3.610456228E0
7.182842850E0,-1.628057122E0,-7.388506413E0,-4.405331135E0
7.192852696E0,-1.513135433E0,-7.122750282E0,-5.001487255E0
7.202862466E0,-2.097320795E0,-7.331045628E0,-5.403713226E0
7.212841850E0,-2.600103140E0,-7.386112213E0,-5.755661011E0
7.222851466E0,-3.423708439E0,-7.694964409E0,-6.131550789E0
7.232861312E0,-4.113238335E0,-8.022970200E0,-6.112396717E0
7.242840389E0,-4.671087742E0,-8.360552788E0,-5.724536419E0
7.252850235E0,-5.020640850E0,-8.808267593E0,-5.197812080E0
7.262860004E0,-4.953603268E0,-9.121908188E0,-4.532223701E0
7.272869850E0,-4.874594688E0,-9.433155060E0,-3.797203779E0
7.282849004E0,-4.582501888E0,-9.550470352E0,-3.050212860E0
7.292858850E0,-4.024652958E0,-9.200917244E0,-2.422932148E0
7.302868620E0,-3.835511208E0,-8.688557625E0,-1.647210717E0
7.312847773E0,-3.794809580E0,-8.403648376E0,-1.144428372E0
7.322857620E0,-3.756502390E0,-8.408436775E0,-8.643068075E-1
7.332867389E0,-3.730166197E0,-8.475474358E0,-9.026140571E-1
7.342846543E0,-3.928884983E0,-8.638279915E0,-1.175553083E0
7.352856389E0,-4.465186119E0,-8.930372238E0,-1.553836942E0
7.362866158E0,-5.111620426E0,-9.141061783E0,-1.800439715E0
7.372845312E0,-5.918466568E0,-9.200917244E0,-1.900996208E0
7.382855158E0,-6.631938934E0,-8.999804497E0,-2.305616140E0
7.392864928E0,-7.175422668E0,-8.827422142E0,-2.880224705E0
7.402844312E0,-7.711723804E0,-8.736441612E0,-3.708618402E0
7.412853928E0,-8.264783859E0,-8.817844391E0,-4.582501888E0
7.422863774E0,-8.664615631E0,-8.937555313E0,-5.363011837E0
7.432843081E0,-8.640673637E0,-8.937555313E0,-6.011840343E0
7.442852697E0,-8.214506149E0,-8.781931877E0,-6.392518520E0
7.452862466E0,-7.594407558E0,-8.350975990E0,-6.418854713E0
7.462841620E0,-7.019799232E0,-7.843404770E0,-6.272808552E0
7.472851466E0,-6.536170483E0,-7.295132637E0,-5.786785603E0
7.482861312E0,-6.100425720E0,-6.828263283E0,-5.212177277E0
7.492840389E0,-5.911283970E0,-6.342240334E0,-4.778826714E0
7.502850235E0,-5.930437565E0,-5.892130375E0,-4.546588898E0
7.512860005E0,-6.078877926E0,-5.549759388E0,-4.455609322E0
7.522869851E0,-6.275202751E0,-5.190629482E0,-4.450820923E0
7.532849005E0,-6.461950302E0,-5.018246651E0,-4.611232281E0
7.542858851E0,-6.979097843E0,-5.075707436E0,-4.728548527E0
7.552868620E0,-7.491456985E0,-5.137956619E0,-4.599261284E0
7.562847774E0,-7.747636795E0,-5.236119270E0,-4.278438568E0
7.572857620E0,-8.013393402E0,-5.477933407E0,-3.861847401E0
7.582867390E0,-8.339004517E0,-5.834669590E0,-3.576937437E0
7.592846543E0,-8.616731644E0,-6.294356346E0,-3.385401249E0
7.602856390E0,-8.815450668E0,-6.725312710E0,-3.210624456E0
7.612866159E0,-9.085995674E0,-7.194576263E0,-2.920926094E0
7.622845313E0,-9.416395187E0,-7.548917770E0,-2.552218914E0
7.632855159E0,-9.854534149E0,-7.592013359E0,-2.413355350E0
